"Taxon","Long","Lat","uncertainty","year"
"Sambucus nigra L.",10.5444,43.804586,1784.124116,1979
"Umbilicus rupestris (Salisb.) Dandy",10.505083,43.803411,1784.124116,1979
"Umbilicus rupestris (Salisb.) Dandy",10.608104,43.765414,1784.124116,1979
"Umbilicus rupestris (Salisb.) Dandy",10.5444,43.804586,1784.124116,1979
"Mentha spicata L.",10.434015,43.828762,1784.124116,1979
"Crataegus monogyna Jacq.",10.455723,43.834691,1784.124116,1979
"Prunus avium L.",10.447245,43.838228,1784.124116,1979
"Sambucus nigra L.",10.447245,43.838228,1784.124116,1979
"Rubus fruticosus L.",10.447245,43.838228,1784.124116,1979
"Mentha ×piperita L.",10.434015,43.828762,1784.124116,1979
"Salvia rosmarinus Schleiden",10.505083,43.803411,1784.124116,1979
"Salvia rosmarinus Schleiden",10.608104,43.765414,1784.124116,1979
"Salvia rosmarinus Schleiden",10.434015,43.828762,1784.124116,1979
"Linum usitatissimum L. subsp. usitatissimum",10.434015,43.828762,1784.124116,1979
"Salvia rosmarinus Schleiden",10.5444,43.804586,1784.124116,1979
"Mercurialis annua L.",10.434015,43.828762,1784.124116,1979
"Mercurialis annua L.",10.5444,43.804586,1784.124116,1979
"Sambucus nigra L.",10.466806,43.819125,1784.124116,1979
"Ruta chalepensis L.",10.505083,43.803411,1784.124116,1979
"Salvia officinalis L. subsp. officinalis",10.505083,43.803411,1784.124116,1979
"Artemisia vulgaris L.",10.608104,43.765414,1784.124116,1979
"Ruta graveolens L.",10.505083,43.803411,1784.124116,1979
"Salvia officinalis L. subsp. officinalis",10.608104,43.765414,1784.124116,1979
"Ruta chalepensis L.",10.608104,43.765414,1784.124116,1979
"Salvia officinalis L. subsp. officinalis",10.434015,43.828762,1784.124116,1979
"Matricaria chamomilla L.",10.505083,43.803411,1784.124116,1979
"Ruta graveolens L.",10.434015,43.828762,1784.124116,1979
"Matricaria chamomilla L.",10.608104,43.765414,1784.124116,1979
"Ruta chalepensis L.",10.434015,43.828762,1784.124116,1979
"Salvia officinalis L. subsp. officinalis",10.455723,43.834691,1784.124116,1979
"Ruta graveolens L.",10.608104,43.765414,1784.124116,1979
"Matricaria chamomilla L.",10.434015,43.828762,1784.124116,1979
"Salvia officinalis L. subsp. officinalis",10.5444,43.804586,1784.124116,1979
"Matricaria chamomilla L.",10.455723,43.834691,1784.124116,1979
"Ruta chalepensis L.",10.455723,43.834691,1784.124116,1979
"Salvia officinalis L. subsp. officinalis",10.447245,43.838228,1784.124116,1979
"Ruta graveolens L.",10.455723,43.834691,1784.124116,1979
"Matricaria chamomilla L.",10.5444,43.804586,1784.124116,1979
"Ruta chalepensis L.",10.5444,43.804586,1784.124116,1979
"Ruta graveolens L.",10.5444,43.804586,1784.124116,1979
"Ruta chalepensis L.",10.447245,43.838228,1784.124116,1979
"Salvia officinalis L. subsp. officinalis",10.466806,43.819125,1784.124116,1979
"Matricaria chamomilla L.",10.447245,43.838228,1784.124116,1979
"Ruta graveolens L.",10.447245,43.838228,1784.124116,1979
"Malva sylvestris L.",10.505083,43.803411,1784.124116,1979
"Malva sylvestris L.",10.608104,43.765414,1784.124116,1979
"Malva sylvestris L.",10.434015,43.828762,1784.124116,1979
"Malva sylvestris L.",10.455723,43.834691,1784.124116,1979
"Aristolochia lutea Desf.",10.396052,42.717918,1784.124116,1979
"Malva sylvestris L.",10.5444,43.804586,1784.124116,1979
"Malva sylvestris L.",10.447245,43.838228,1784.124116,1979
"Tilia tomentosa Moench",10.608104,43.765414,1784.124116,1979
"Tilia tomentosa Moench",10.434015,43.828762,1784.124116,1979
"Matricaria chamomilla L.",10.466806,43.819125,1784.124116,1979
"Eucalyptus camaldulensis Dehnh.",10.5444,43.804586,1784.124116,1979
"Tilia tomentosa Moench",10.455723,43.834691,1784.124116,1979
"Cichorium intybus L.",10.434015,43.828762,1784.124116,1979
"Teucrium chamaedrys L. subsp. chamaedrys",10.434015,43.828762,1784.124116,1979
"Tilia tomentosa Moench",10.5444,43.804586,1784.124116,1979
"Helosciadium nodiflorum (L.) W.D.J.Koch",10.505083,43.803411,1784.124116,1979
"Cichorium intybus L.",10.5444,43.804586,1784.124116,1979
"Tilia tomentosa Moench",10.447245,43.838228,1784.124116,1979
"Helosciadium nodiflorum (L.) W.D.J.Koch",10.608104,43.765414,1784.124116,1979
"Eucalyptus globulus Labill.",10.5444,43.804586,1784.124116,1979
"Helosciadium nodiflorum (L.) W.D.J.Koch",10.434015,43.828762,1784.124116,1979
"Eucalyptus robusta Sm.",10.5444,43.804586,1784.124116,1979
"Helosciadium nodiflorum (L.) W.D.J.Koch",10.455723,43.834691,1784.124116,1979
"Oenothera chicaginensis de Vries ex Renner & Cleland",10.041123,44.038775,1784.124116,1979
"Helosciadium nodiflorum (L.) W.D.J.Koch",10.5444,43.804586,1784.124116,1979
"Myrtus communis L.",10.608104,43.765414,1784.124116,1979
"Helosciadium nodiflorum (L.) W.D.J.Koch",10.447245,43.838228,1784.124116,1979
"Solanum lycopersicum L.",10.505083,43.803411,1784.124116,1979
"Helminthotheca echioides (L.) Holub",10.455723,43.834691,1784.124116,1979
"Hedera helix L. subsp. helix",10.505083,43.803411,1784.124116,1979
"Hedera helix L. subsp. helix",10.608104,43.765414,1784.124116,1979
"Solanum lycopersicum L.",10.434015,43.828762,1784.124116,1979
"Solanum dulcamara L.",10.608104,43.765414,1784.124116,1979
"Hedera helix L. subsp. helix",10.5444,43.804586,1784.124116,1979
"Hedera helix L. subsp. helix",10.447245,43.838228,1784.124116,1979
"Foeniculum vulgare Mill. subsp. vulgare",10.434015,43.828762,1784.124116,1979
"Helminthotheca echioides (L.) Holub",10.466806,43.819125,1784.124116,1979
"Foeniculum vulgare Mill. subsp. vulgare",10.5444,43.804586,1784.124116,1979
"Foeniculum vulgare Mill. subsp. vulgare",10.447245,43.838228,1784.124116,1979
"Taraxacum F.H.Wigg. sect. Taraxacum",10.608104,43.765414,1784.124116,1979
"Petroselinum crispum (Mill.) Fuss",10.505083,43.803411,1784.124116,1979
"Pinus pinaster Aiton",10.5444,43.804586,1784.124116,1979
"Arundo donax L.",10.505083,43.803411,1784.124116,1979
"Pinus pinaster Aiton",10.447245,43.838228,1784.124116,1979
"Petroselinum crispum (Mill.) Fuss",10.5444,43.804586,1784.124116,1979
"Oryza sativa L.",10.434015,43.828762,1784.124116,1979
"Triticum aestivum L.",10.608104,43.765414,1784.124116,1979
"Petroselinum crispum (Mill.) Fuss",10.447245,43.838228,1784.124116,1979
"Cupressus sempervirens L.",10.505083,43.803411,1784.124116,1979
"Cupressus sempervirens L.",10.505083,43.803411,1784.124116,1979
"Cupressus sempervirens L.",10.608104,43.765414,1784.124116,1979
"Cupressus sempervirens L.",10.434015,43.828762,1784.124116,1979
"Fraxinus ornus L. subsp. ornus",10.434015,43.828762,1784.124116,1979
"Aloe vera (L.) Burm.f.",10.5444,43.804586,1784.124116,1979
"Cupressus sempervirens L.",10.455723,43.834691,1784.124116,1979
"Olea europaea L. subsp. europaea",10.505083,43.803411,1784.124116,1979
"Cupressus sempervirens L.",10.5444,43.804586,1784.124116,1979
"Cupressus sempervirens L.",10.447245,43.838228,1784.124116,1979
"Olea europaea L. subsp. europaea",10.608104,43.765414,1784.124116,1979
"Olea europaea L. subsp. europaea",10.434015,43.828762,1784.124116,1979
"Olea europaea L. subsp. europaea",10.455723,43.834691,1784.124116,1979
"Arum italicum Mill. subsp. italicum",10.455723,43.834691,1784.124116,1979
"Olea europaea L. subsp. europaea",10.5444,43.804586,1784.124116,1979
"Juniperus communis L.",10.505083,43.803411,1784.124116,1979
"Juglans regia L.",10.505083,43.803411,1784.124116,1979
"Juglans regia L.",10.608104,43.765414,1784.124116,1979
"Olea europaea L. subsp. europaea",10.447245,43.838228,1784.124116,1979
"Juglans regia L.",10.434015,43.828762,1784.124116,1979
"Alnus glutinosa (L.) Gaertn.",10.505083,43.803411,1784.124116,1979
"Quercus pubescens Willd. subsp. pubescens",10.5444,43.804586,1784.124116,1979
"Cynodon dactylon (L.) Pers.",10.505083,43.803411,1784.124116,1979
"Cynodon dactylon (L.) Pers.",10.608104,43.765414,1784.124116,1979
"Parietaria judaica L.",10.505083,43.803411,1784.124116,1979
"Parietaria judaica L.",10.608104,43.765414,1784.124116,1979
"Parietaria judaica L.",10.434015,43.828762,1784.124116,1979
"Cynodon dactylon (L.) Pers.",10.434015,43.828762,1784.124116,1979
"Parietaria judaica L.",10.455723,43.834691,1784.124116,1979
"Parietaria judaica L.",10.5444,43.804586,1784.124116,1979
"Parietaria judaica L.",10.447245,43.838228,1784.124116,1979
"Cynara cardunculus L. subsp. scolymus (L.) Hegi",10.608104,43.765414,1784.124116,1979
"Arctium lappa L.",10.455723,43.834691,1784.124116,1979
"Blackstonia perfoliata (L.) Huds. subsp. perfoliata",10.832173,43.429287,1784.124116,1979
"Centaurium pulchellum (Sw.) Druce subsp. pulchellum",10.832173,43.429287,1784.124116,1979
"Parapholis strigosa (Dumort.) C.E.Hubb.",10.832173,43.429287,1784.124116,1979
"Thinopyrum acutum (DC.) Banfi",10.832173,43.429287,1784.124116,1979
"Plantago coronopus L.",10.832173,43.429287,1784.124116,1979
"Galatella linosyris (L.) Rchb.f. subsp. linosyris",10.832173,43.429287,1784.124116,1979
"Parapholis incurva (L.) C.E.Hubb. subsp. incurva",10.832173,43.429287,1784.124116,1979
"Podospermum laciniatum (L.) DC. subsp. laciniatum",10.832173,43.429287,1784.124116,1979
"Phleum nodosum L.",10.832173,43.429287,1784.124116,1979
"Hordeum marinum Huds.",10.832173,43.429287,1784.124116,1979
"Arbutus unedo L.",10.842068,43.822266,1784.124116,1979
"Fumana ericifolia Wallr.",11.099391,42.428341,1784.124116,1979
"Poa bulbosa L. subsp. bulbosa",10.832173,43.429287,1784.124116,1979
"Symphytum officinale L.",10.129313,44.027674,1784.124116,1979
"Daphne alpina L. subsp. alpina",10.280701,44.021288,1784.124116,1979
"Geum rivale L.",10.383682,44.205667,1784.124116,1979
"Geum rivale L.",10.690232,44.114743,1784.124116,1979
"Symphytum tuberosum L. subsp. angustifolium (A.Kern.) Nyman",10.15032,44.037683,1784.124116,1979
"Artemisia caerulescens L. subsp. cretacea (Fiori) Brilli-Catt. & Gubellini",10.832173,43.429287,1784.124116,1979
"Daphne laureola L.",11.933169,43.712359,1784.124116,1979
"Dactylis glomerata L. subsp. hispanica (Roth) Nyman",10.832173,43.429287,1784.124116,1979
"Centaurea aplolepa Moretti subsp. subciliata (DC.) Arcang.",10.041123,44.038775,1784.124116,1979
"Hainardia cylindrica (Willd.) Greuter",10.832173,43.429287,1784.124116,1979
"Barlia robertiana (Loisel.) Greuter",10.979274,43.145128,1784.124116,1979
"Schoenoplectus lacustris (L.) Palla",11.959793,43.049949,1784.124116,1979
"Brachypodium distachyon (L.) P.Beauv.",10.832173,43.429287,1784.124116,1979
"Triticum vagans (Jord.& Fourr.) Greuter",10.832173,43.429287,1784.124116,1979
"Sulla coronaria (L.) Medik.",10.832173,43.429287,1784.124116,1979
"Trifolium echinatum M.Bieb.",10.832173,43.429287,1784.124116,1979
"Parietaria judaica L.",10.466806,43.819125,1784.124116,1979
"Gentiana asclepiadea L.",10.505083,43.803411,1784.124116,1979
"Cynodon dactylon (L.) Pers.",10.455723,43.834691,1784.124116,1979
"Gentiana asclepiadea L.",10.434015,43.828762,1784.124116,1979
"Gentiana asclepiadea L.",10.5444,43.804586,1784.124116,1979
"Gentiana asclepiadea L.",10.447245,43.838228,1784.124116,1979
"Gentiana asclepiadea L.",10.466806,43.819125,1784.124116,1979
"Cynodon dactylon (L.) Pers.",10.5444,43.804586,1784.124116,1979
"Oreoherzogia glaucophylla (Sommier) W.Vent",10.253992,44.077277,1784.124116,1979
"Olea europaea L. subsp. europaea",10.466806,43.819125,1784.124116,1979
"Cynodon dactylon (L.) Pers.",10.447245,43.838228,1784.124116,1979
"Clinopodium nepeta (L.) Kuntze subsp. nepeta",10.466806,43.819125,1784.124116,1979
"Cynodon dactylon (L.) Pers.",10.466806,43.819125,1784.124116,1979
"Allium cepa L.",10.608104,43.765414,1784.124116,1979
"Allium cepa L.",10.455723,43.834691,1784.124116,1979
"Allium cepa L.",10.466806,43.819125,1784.124116,1979
"Papaver dubium L.",10.608104,43.765414,1784.124116,1979
"Prunus avium L.",10.226632,43.993248,1784.124116,1980
"Prunus avium L.",10.226632,43.993248,1784.124116,1980
"Rhinanthus apuanus Soldano",10.2786541,44.0409591,1784.124116,1980
"Pistacia terebinthus L. subsp. terebinthus",10.174198,43.992685,1784.124116,1980
"Veronica austriaca L. subsp. austriaca",10.214138,44.117909,1784.124116,1980
"Acer opalus Mill.",12.042371,43.299162,1784.124116,1980
"Olea europaea L. subsp. europaea",10.45458,43.79292,1784.124116,1980
"Patzkea paniculata (L.) G.H.Loos subsp. paniculata",10.171747,44.303095,1784.124116,1980
"Phillyrea latifolia L.",10.45458,43.79292,1784.124116,1980
"Lathyrus sativus L.",11.36475,43.73858,1784.124116,1980
"Oenothera glazioviana Micheli",9.927099,44.183481,1784.124116,1980
"Veronica barrelieri H.Schott ex Roem. & Schult. subsp. barrelieri",10.210584,44.037153,1784.124116,1980
"Potamogeton lucens L.",11.94268,43.017878,1784.124116,1980
"Potamogeton nodosus Poir.",11.94268,43.017878,1784.124116,1980
"Potamogeton nodosus Poir.",11.94268,43.017878,1784.124116,1980
"Cistus salviifolius L.",10.45458,43.79292,1784.124116,1980
"Asparagus acutifolius L.",10.29402,43.98034,1784.124116,1980
"Polygala flavescens DC. subsp. flavescens",11.14459,43.190998,1784.124116,1980
"Alnus glutinosa (L.) Gaertn.",10.29402,43.98034,1784.124116,1980
"Arbutus unedo L.",10.45458,43.79292,1784.124116,1980
"Asparagus acutifolius L.",10.174198,43.992685,1784.124116,1980
"Juniperus communis L.",10.27276,44.017566,1784.124116,1980
"Ophioglossum ×pseudoazoricum Peruzzi, Pierini, Magrini, Marchetti & Viane",10.46091,43.78944,1784.124116,1980
"Dactylorhiza romana (Sebast.) Soó subsp. romana",11.71653,42.683597,1784.124116,1980
"Phillyrea latifolia L.",10.45458,43.79292,1784.124116,1980
"Fraxinus ornus L. subsp. ornus",10.897072,42.98654,1784.124116,1980
"Euphorbia dendroides L.",10.174198,43.992685,1784.124116,1980
"Pistacia lentiscus L.",10.174198,43.992685,1784.124116,1980
"Crataegus monogyna Jacq.",10.29402,43.98034,1784.124116,1980
"Erica arborea L.",10.824924,43.807081,1784.124116,1980
"Corylus avellana L.",10.310592,43.992254,1784.124116,1980
"Juncus heterophyllus Dufour",11.964798,43.054966,1784.124116,1980
"Urtica dioica L. subsp. dioica",11.14459,43.190998,1784.124116,1980
"Rhinanthus apuanus Soldano",10.2652216,44.05083009,1784.124116,1980
"Rhinanthus apuanus Soldano",10.2652216,44.05083009,1784.124116,1980
"Rubus ulmifolius Schott",10.252098,43.963614,1784.124116,1980
"Rubus ulmifolius Schott",10.252098,43.963614,1784.124116,1980
"Phillyrea angustifolia L.",10.45458,43.79292,1784.124116,1980
"Cupressus sempervirens L.",10.174198,43.992685,1784.124116,1980
"Smilax aspera L.",10.174198,43.992685,1784.124116,1980
"Prunus avium L.",10.45458,43.79292,1784.124116,1980
"Arbutus unedo L.",10.512329,43.779295,1784.124116,1980
"Rhinanthus apuanus Soldano",10.271195,44.031715,1784.124116,1980
"Oenothera latipetala (Soldano) Soldano",9.927099,44.183481,1784.124116,1980
"Halimione portulacoides (L.) Aellen",11.227309,42.446132,1784.124116,1981
"Ulex europaeus L. subsp. europaeus",10.45458,43.79292,1784.124116,1981
"Oreoherzogia glaucophylla (Sommier) W.Vent",10.335496,44.014588,1784.124116,1981
"Halimione portulacoides (L.) Aellen",11.227309,42.446132,1784.124116,1981
"Olea europaea L. subsp. europaea",10.174198,43.992685,1784.124116,1981
"Quercus ilex L. subsp. ilex",10.174198,43.992685,1784.124116,1981
"Teucrium flavum L. subsp. flavum",10.174198,43.992685,1784.124116,1981
"Ulex europaeus L. subsp. europaeus",10.45458,43.79292,1784.124116,1981
"Pistacia lentiscus L.",11.227309,42.446132,1784.124116,1981
"Rhinanthus apuanus Soldano",10.32415,44.021544,1784.124116,1981
"Oreoherzogia glaucophylla (Sommier) W.Vent",10.143589,44.119786,1784.124116,1981
"Olea europaea L. subsp. europaea",10.45458,43.79292,1784.124116,1981
"Bidens frondosa L.",10.532108,43.966431,1784.124116,1981
"Saxifraga exarata Vill. subsp. pseudoexarata (Braun-Blanq.) D.A.Webb",10.245,44.0805,1784.124116,1981
"Olea europaea L. subsp. europaea",10.45458,43.79292,1784.124116,1981
"Salix alba L.",10.34016,42.791581,1784.124116,1981
"Juniperus macrocarpa Sm.",10.345881,43.465205,1784.124116,1981
"Carex humilis Leyss.",9.752811,44.346158,1784.124116,1981
"Saxifraga aspera L.",10.2803,44.0378,1784.124116,1981
"Euphorbia characias L.",10.45458,43.79292,1784.124116,1981
"Cistus salviifolius L.",11.227309,42.446132,1784.124116,1981
"Tordylium apulum L.",10.174198,43.992685,1784.124116,1981
"Alyssum alyssoides (L.) L.",10.336947,44.180303,1784.124116,1981
"Luzula forsteri (Sm.) DC.",10.306811,44.032573,1784.124116,1981
"Polygala flavescens DC. subsp. flavescens",10.62403,43.09464,1784.124116,1981
"Polygala flavescens DC. subsp. flavescens",11.41275,43.324067,1784.124116,1981
"Trifolium rubens L.",10.32415,44.021544,1784.124116,1981
"Asparagus acutifolius L.",10.45311,43.76172,1784.124116,1981
"Cistus salviifolius L.",10.45458,43.79292,1784.124116,1981
"Calluna vulgaris (L.) Hull",10.174198,43.992685,1784.124116,1981
"Cistus salviifolius L.",11.227309,42.446132,1784.124116,1981
"Asparagus acutifolius L.",10.174198,43.992685,1784.124116,1981
"Quercus pubescens Willd. subsp. pubescens",11.41275,43.324067,1784.124116,1981
"Phillyrea angustifolia L.",10.45458,43.79292,1784.124116,1981
"Lonicera etrusca Santi",10.45458,43.79292,1784.124116,1981
"Myrtus communis L.",11.227309,42.446132,1784.124116,1981
"Populus alba L.",11.227309,42.446132,1784.124116,1981
"Olea europaea L. subsp. europaea",10.174198,43.992685,1784.124116,1981
"Calamagrostis varia (Schrad.) Host",10.306811,44.032573,1784.124116,1981
"Teucrium flavum L. subsp. flavum",10.174198,43.992685,1784.124116,1981
"Ulex europaeus L. subsp. europaeus",10.174198,43.992685,1784.124116,1981
"Euphorbia characias L.",10.45458,43.79292,1784.124116,1981
"Daphne gnidium L.",11.227309,42.446132,1784.124116,1981
"Fraxinus ornus L. subsp. ornus",10.174198,43.992685,1784.124116,1981
"Fraxinus ornus L. subsp. ornus",10.45458,43.79292,1784.124116,1981
"Oreoherzogia glaucophylla (Sommier) W.Vent",10.335496,44.014588,1784.124116,1981
"Geranium pyrenaicum Burm.f. subsp. pyrenaicum",10.131245,44.290941,1784.124116,1981
"Alchemilla flabellata Buser",10.383682,44.205667,1784.124116,1981
"Lonicera caprifolium L.",10.174198,43.992685,1784.124116,1981
"Prunus avium L.",10.45458,43.79292,1784.124116,1981
"Lonicera implexa Aiton subsp. implexa",10.45458,43.79292,1784.124116,1981
"Lonicera implexa Aiton subsp. implexa",10.45458,43.79292,1784.124116,1981
"Myrtus communis L.",10.174198,43.992685,1784.124116,1981
"Crataegus monogyna Jacq.",10.45311,43.76172,1784.124116,1981
"Oreoherzogia glaucophylla (Sommier) W.Vent",10.143589,44.119786,1784.124116,1981
"Quercus suber L.",11.227309,42.446132,1784.124116,1982
"Rubia peregrina L.",11.227309,42.446132,1784.124116,1982
"Emerus major Mill. subsp. major",10.174198,43.992685,1784.124116,1982
"Rubia peregrina L.",10.47311,43.808256,1784.124116,1982
"Halimione portulacoides (L.) Aellen",11.227309,42.446132,1784.124116,1982
"Rubia peregrina L.",11.227309,42.446132,1784.124116,1982
"Myrtus communis L.",10.174198,43.992685,1784.124116,1982
"Phillyrea latifolia L.",10.174198,43.992685,1784.124116,1982
"Ulex europaeus L. subsp. europaeus",10.174198,43.992685,1784.124116,1982
"Cistus creticus L. subsp. eriocephalus (Viv.) Greuter & Burdet",11.099391,42.428341,1784.124116,1982
